,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
740,740,2024-12-30,2016-08-07,within an hour,100%,92%,t,2,2,t,t,59.32524,18.06751,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,5.0,"$3,400.00",3,7,3,3,7,7,t,0,0,0,27,2024-12-30,61,25,1,2017-07-04,2024-11-30,4.92,4.9,4.82,5.0,5.0,4.98,4.86,,f,1,1,0,0
746,746,2024-12-30,2016-08-12,within an hour,100%,95%,t,2,3,t,t,59.34161,18.03119,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,11,0,0,2017-07-12,2023-10-23,5.0,5.0,5.0,5.0,5.0,4.73,4.91,,f,1,1,0,0
748,748,2024-12-30,2017-06-21,within an hour,100%,100%,t,1,1,t,t,59.3813,17.81733,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,015.00",2,360,2,2,1125,1125,t,29,59,89,334,2024-12-30,130,12,0,2018-02-11,2024-09-27,4.98,4.99,4.99,4.98,4.99,4.72,4.92,,f,1,1,0,0
749,749,2024-12-30,2017-06-25,within a day,100%,0%,f,1,1,t,t,59.24581,18.13705,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,1.0,2.0,$450.00,7,22,1,7,22,22,t,11,39,69,90,2024-12-30,2,0,0,2017-07-30,2023-08-06,5.0,4.5,4.5,5.0,5.0,5.0,5.0,,f,1,1,0,0
751,751,2024-12-30,2015-12-18,within an hour,71%,30%,f,1,1,t,t,59.34559,17.88315,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$595.00,1,1125,1,1,1125,1125,t,12,12,12,166,2024-12-30,63,13,1,2017-07-16,2024-12-01,4.89,4.95,4.92,4.9,4.85,4.82,4.82,,f,1,1,0,0
754,754,2024-12-30,2017-06-29,within a day,100%,60%,f,1,1,t,t,59.26561,18.02876,Entire home,Entire home/apt,4,1.5,1.5 baths,3.0,3.0,"$2,713.00",2,10,2,2,10,10,t,19,41,63,310,2024-12-30,2,2,0,2024-06-29,2024-08-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
756,756,2024-12-30,2017-06-30,within a day,100%,50%,f,1,1,t,t,59.28993988037109,18.06282997131348,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,"$2,550.00",4,20,4,4,20,20,t,0,6,8,108,2024-12-30,2,1,0,2019-07-26,2024-08-10,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,1,1,0,0
758,758,2024-12-30,2016-01-07,within an hour,100%,100%,t,1,1,t,t,59.31323,18.08207,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,400.00",5,30,5,5,1125,1125,t,0,0,8,138,2024-12-30,180,35,0,2017-08-28,2024-10-14,4.92,4.96,4.82,4.94,4.97,4.98,4.89,,f,1,1,0,0
764,764,2024-12-30,2016-05-08,within an hour,100%,99%,f,9,10,t,t,59.33372884003331,17.947358125160857,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$943.00,4,90,3,4,1125,1125,t,5,5,5,114,2024-12-30,161,19,3,2017-08-23,2024-12-26,4.67,4.75,4.6,4.81,4.83,4.56,4.57,,t,9,9,0,0
765,765,2024-12-30,2014-06-23,within a few hours,100%,83%,f,2,3,t,t,59.3059,18.10608,Entire condo,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"$2,286.00",4,14,1,4,14,14,t,6,12,15,19,2024-12-30,24,3,0,2017-07-30,2024-07-14,4.83,4.83,4.71,4.73,4.82,4.68,4.73,,f,1,1,0,0
766,766,2024-12-30,2017-01-03,within a few hours,75%,60%,f,1,3,t,t,59.33421,18.02752,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$900.00,7,700,7,7,700,700,t,30,60,90,365,2024-12-30,9,3,0,2018-02-11,2024-08-29,4.78,4.67,4.44,5.0,4.78,4.56,4.44,,f,1,1,0,0
767,767,2024-12-30,2012-09-15,within an hour,100%,100%,t,1,5,t,t,59.34653,18.05981,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,$907.00,3,10,3,3,10,10,t,0,27,53,138,2024-12-30,130,27,1,2017-10-15,2024-12-07,5.0,4.99,5.0,4.96,4.98,4.97,4.96,,f,1,0,1,0
768,768,2024-12-30,2013-01-02,within a day,100%,0%,f,2,3,t,t,59.29989,17.98142,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,14,730,14,14,730,730,t,10,10,10,10,2024-12-30,13,0,0,2017-08-19,2018-08-30,5.0,5.0,4.92,5.0,5.0,4.54,4.92,,f,2,2,0,0
771,771,2024-12-30,2013-07-03,within a few hours,100%,88%,t,1,1,t,t,59.27996,18.00573,Entire home,Entire home/apt,5,1.5,1.5 baths,3.0,4.0,"$1,950.00",4,1125,4,4,1125,1125,t,0,0,0,24,2024-12-30,37,11,0,2017-09-13,2024-09-01,5.0,5.0,5.0,5.0,5.0,5.0,4.95,,f,1,1,0,0
776,776,2024-12-30,2016-10-05,within an hour,100%,100%,f,4,5,t,t,59.32567,18.07516,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$1,832.00",2,30,2,2,30,30,t,21,51,76,312,2024-12-30,374,48,2,2017-10-03,2024-12-27,4.48,4.56,4.36,4.74,4.62,4.93,4.45,,t,4,4,0,0
777,777,2024-12-30,2016-07-22,within a few hours,100%,100%,f,1,2,t,t,59.29987,17.99012,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$450.00,2,2,2,2,2,2,t,0,0,0,25,2024-12-30,8,0,0,2017-08-24,2019-05-04,4.88,5.0,4.88,4.86,5.0,4.43,4.57,,t,1,1,0,0
778,778,2024-12-30,2016-10-05,within an hour,100%,100%,f,4,5,t,t,59.32466,18.07407,Entire rental unit,Entire home/apt,7,1.5,1.5 baths,3.0,2.0,"$2,531.00",2,30,2,2,30,30,t,21,40,61,297,2024-12-30,275,37,2,2017-10-05,2024-12-15,4.36,4.39,4.18,4.71,4.58,4.94,4.37,,t,4,4,0,0
781,781,2024-12-30,2011-10-15,within an hour,100%,98%,t,2,2,t,t,59.33312,18.04513,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,$640.00,1,1125,1,1,1125,1125,t,24,50,80,354,2024-12-30,535,88,1,2017-10-12,2024-12-06,4.92,4.88,4.9,4.96,4.96,4.94,4.85,,f,2,0,2,0
782,782,2024-12-30,2017-07-27,within an hour,100%,88%,f,1,1,t,t,59.29466,18.04665,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,5.0,$900.00,1,1125,1,1,1125,1125,t,29,59,89,364,2024-12-30,30,3,0,2017-08-02,2024-11-25,4.67,4.73,4.97,4.67,4.67,4.67,4.6,,f,1,1,0,0
783,783,2024-12-30,2016-10-11,within a few hours,100%,100%,t,2,5,t,t,59.27343,17.99547,Private room in bed and breakfast,Private room,3,1.5,1.5 baths,3.0,3.0,$990.00,2,365,2,2,365,365,t,16,43,70,70,2024-12-30,12,11,0,2023-09-25,2024-11-25,5.0,4.92,4.92,4.92,4.92,4.75,4.92,,f,1,0,1,0
788,788,2024-12-30,2016-06-30,within an hour,100%,100%,f,1,1,t,t,59.34636,18.09626,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,6.0,"$2,071.00",2,112,2,3,112,112,t,14,26,42,179,2024-12-30,333,16,1,2017-08-21,2024-12-17,4.82,4.81,4.91,4.97,4.96,4.73,4.74,,t,1,1,0,0
789,789,2024-12-30,2017-08-09,within an hour,100%,100%,t,1,1,t,t,59.33543,18.03371,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,$395.00,2,21,2,2,1125,1125,t,3,12,39,39,2024-12-30,381,61,2,2017-08-22,2024-12-21,4.88,4.94,4.88,4.96,4.96,4.89,4.86,,f,1,0,1,0
790,790,2024-12-30,2011-08-27,within an hour,100%,98%,t,18,20,t,t,59.323913541925215,18.068226331031777,Entire loft,Entire home/apt,11,1.5,1.5 baths,2.0,9.0,"$2,996.00",1,1125,1,3,1125,1125,t,23,53,83,345,2024-12-30,411,77,6,2017-10-03,2024-12-26,4.87,4.91,4.94,4.97,4.9,4.98,4.75,,f,18,18,0,0
791,791,2024-12-30,2016-03-07,within a day,100%,38%,f,1,1,t,t,59.30234,18.09896,Entire rental unit,Entire home/apt,7,1.0,1 bath,2.0,3.0,"$1,750.00",2,31,2,2,31,31,t,27,57,87,87,2024-12-30,71,5,0,2017-08-20,2024-08-06,4.73,4.77,4.55,4.81,4.87,4.74,4.64,,f,1,1,0,0
792,792,2024-12-30,2013-10-07,within an hour,100%,67%,f,2,2,t,t,59.3426,18.06035,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,4.0,"$5,000.00",6,1125,6,6,1125,1125,t,23,53,83,358,2024-12-30,44,1,0,2017-08-27,2024-05-20,4.93,5.0,4.86,4.98,4.95,4.95,4.77,,f,1,1,0,0
793,793,2024-12-30,2014-04-08,within a few hours,88%,8%,f,1,1,t,t,59.316017150878906,18.02981376647949,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"$1,200.00",3,20,3,3,20,20,t,26,56,83,349,2024-12-30,30,5,0,2017-08-27,2024-08-15,4.83,4.8,4.77,4.97,4.93,4.9,4.72,,f,1,1,0,0
794,794,2024-12-30,2016-05-08,within an hour,100%,99%,f,9,10,t,t,59.33391,17.94692,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,$668.00,4,90,2,4,1125,1125,t,14,29,29,133,2024-12-30,247,31,2,2017-09-01,2024-12-28,4.64,4.77,4.51,4.85,4.81,4.63,4.63,,t,9,9,0,0
795,795,2024-12-30,2016-05-08,within an hour,100%,99%,f,9,10,t,t,59.3314721608588,17.947985900458647,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$871.00,4,90,3,4,1125,1125,t,0,1,14,179,2024-12-30,169,22,1,2017-08-28,2024-12-22,4.62,4.76,4.6,4.83,4.8,4.65,4.69,,t,9,9,0,0
796,796,2024-12-30,2015-05-18,within an hour,100%,100%,f,1,1,t,t,59.33992,18.09673,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,700.00",5,21,5,5,21,21,t,29,59,89,348,2024-12-30,62,6,1,2017-09-12,2024-12-09,4.97,4.95,4.98,5.0,4.98,4.98,4.85,,f,1,1,0,0
797,797,2024-12-30,2013-03-10,within an hour,100%,46%,f,1,1,t,t,59.31301,18.07937,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,26,4,0,2017-10-02,2024-10-24,4.88,4.88,4.54,4.88,4.85,4.92,4.92,,f,1,1,0,0
798,798,2024-12-30,2017-08-29,within a few hours,100%,86%,f,1,1,t,t,59.30812,18.0757,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,3,30,3,3,30,30,t,0,0,0,1,2024-12-30,68,17,0,2017-10-02,2024-09-13,4.9,4.91,4.93,4.85,4.97,4.94,4.79,,f,1,1,0,0
800,800,2024-12-30,2014-10-17,within a few hours,100%,89%,f,2,2,t,t,59.30426,18.01442,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,,3,730,3,3,730,730,t,0,0,0,0,2024-12-30,45,6,1,2017-09-18,2024-12-09,4.98,4.98,5.0,4.96,5.0,4.84,4.89,,f,1,1,0,0
808,808,2024-12-30,2017-10-09,within an hour,100%,100%,f,91,122,t,t,59.38005,17.89545,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,"$114,705.00",1,1125,1,1,1125,1125,t,0,0,0,1,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
810,810,2024-12-30,2012-06-14,within an hour,100%,67%,f,1,2,t,t,59.31947,18.03791,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,45,3,3,45,45,t,0,0,0,0,2024-12-30,10,6,0,2017-11-06,2024-11-10,4.8,4.9,4.2,4.8,4.8,4.8,4.7,,f,1,1,0,0
811,811,2024-12-30,2013-08-31,within an hour,100%,100%,t,6,6,t,t,59.32497,18.07437,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,"$2,356.00",2,90,2,2,1125,1125,t,15,38,56,219,2024-12-30,252,9,0,2017-10-29,2024-09-18,4.91,4.94,4.93,4.91,4.92,4.98,4.84,,t,6,6,0,0
814,814,2024-12-30,2013-02-04,within an hour,100%,99%,t,3,3,t,t,59.33799,18.08001,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,2.0,$896.00,2,90,2,2,90,90,t,16,32,59,266,2024-12-30,279,67,5,2017-11-17,2024-12-16,4.9,4.95,4.94,4.95,4.93,4.97,4.91,,t,2,0,2,0
816,816,2024-12-30,2017-02-12,within an hour,100%,100%,t,9,9,t,t,59.33718,18.05236,Room in hotel,Hotel room,1,,,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,54,6,0,2017-11-02,2024-05-02,4.67,4.85,4.78,4.96,4.96,4.94,4.8,,f,9,1,5,0
818,818,2024-12-30,2017-10-25,within an hour,100%,95%,f,1,3,t,t,59.3893,17.90042,Private room in home,Private room,1,1.0,1 private bath,1.0,1.0,$250.00,30,1125,7,7,1125,1125,t,13,43,73,263,2024-12-30,12,4,0,2019-10-14,2024-08-17,5.0,5.0,5.0,5.0,5.0,4.75,5.0,,f,1,0,1,0
820,820,2024-12-30,2013-06-26,within a day,100%,21%,f,2,3,t,t,59.276508,17.987471,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$734.00,3,1125,3,3,1125,1125,t,29,59,89,364,2024-12-30,4,0,0,2017-12-14,2023-09-30,5.0,5.0,5.0,4.75,5.0,4.5,5.0,,f,2,2,0,0
822,822,2024-12-30,2016-10-13,within an hour,100%,71%,t,1,1,t,t,59.3325,18.0165,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,279.00",2,730,2,5,730,730,t,27,57,71,71,2024-12-30,86,12,0,2017-11-26,2024-11-27,4.91,4.88,4.93,4.88,4.93,4.86,4.86,,f,1,1,0,0
823,823,2024-12-30,2017-11-13,within a day,90%,84%,f,1,1,t,t,59.33103,18.01663,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,300.00",1,7,1,1,7,7,t,25,55,79,220,2024-12-30,149,24,1,2018-01-07,2024-12-15,4.87,4.88,4.92,4.96,4.98,4.88,4.8,,f,1,1,0,0
825,825,2024-12-30,2017-11-15,within an hour,100%,100%,f,2,2,t,t,59.32338,18.0716,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"$1,588.00",1,1125,1,1,1125,1125,t,13,40,69,321,2024-12-30,583,87,3,2017-12-10,2024-12-12,4.66,4.69,4.73,4.77,4.54,4.93,4.58,,f,2,2,0,0
828,828,2024-12-30,2014-09-09,within an hour,100%,64%,t,1,2,t,t,59.2941,18.0988,Entire condo,Entire home/apt,6,,2 baths,3.0,,,2,730,2,3,730,730,t,4,8,11,11,2024-12-30,15,7,0,2018-01-02,2024-08-11,5.0,4.93,4.93,4.93,5.0,4.8,4.73,,f,1,1,0,0
829,829,2024-12-30,2011-08-01,within a day,90%,54%,f,7,19,t,t,59.39157,17.91708,Private room in home,Private room,1,2.5,2.5 shared baths,1.0,1.0,$200.00,120,1125,120,120,1125,1125,t,2,2,2,184,2024-12-30,10,2,0,2020-06-30,2024-02-25,4.9,4.9,4.0,4.9,5.0,4.2,4.8,,f,7,1,6,0
830,830,2024-12-30,2015-07-16,within an hour,100%,100%,t,1,1,t,t,59.32569,18.06821,Entire condo,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,"$1,621.00",2,28,1,2,1125,1125,t,26,56,79,335,2024-12-30,531,75,4,2017-12-04,2024-12-18,4.82,4.8,4.84,4.91,4.91,4.95,4.67,,t,1,1,0,0
831,831,2024-12-30,2015-12-10,within an hour,97%,89%,f,24,49,t,t,59.34503,18.09666,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$892.00,3,1125,2,5,1125,1125,t,7,26,56,117,2024-12-30,318,53,2,2017-12-03,2024-12-20,4.68,4.7,4.76,4.82,4.78,4.71,4.58,,f,20,20,0,0
832,832,2024-12-30,2015-12-09,within a few hours,75%,,f,1,2,t,t,59.33765,18.02709,Entire condo,Entire home/apt,6,1.5,1.5 baths,2.0,5.0,$750.00,120,240,120,120,240,240,t,0,0,0,52,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
833,833,2024-12-30,2017-08-29,within an hour,100%,84%,t,1,1,t,t,59.28045,17.97984,Entire villa,Entire home/apt,6,1.5,1.5 baths,4.0,5.0,"$3,979.00",2,1125,2,4,1125,1125,t,10,27,44,182,2024-12-30,61,11,1,2018-01-02,2024-12-08,4.89,4.9,4.95,4.97,4.92,4.75,4.7,,f,1,1,0,0
834,834,2024-12-30,2017-12-06,within an hour,100%,100%,f,2,2,t,t,59.32204,18.07307,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"$2,871.00",2,1125,1,2,1125,1125,t,11,33,46,240,2024-12-30,361,60,1,2018-01-22,2024-12-06,4.5,4.59,4.59,4.71,4.5,4.86,4.42,,f,2,2,0,0
835,835,2024-12-30,2017-12-09,within a few hours,100%,86%,t,1,1,t,t,59.33425791662495,18.087895552549053,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"$3,500.00",2,30,2,2,30,30,t,21,51,81,162,2024-12-30,28,18,1,2023-05-12,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,4.96,,f,1,1,0,0
836,836,2024-12-30,2013-12-09,within an hour,100%,94%,t,1,7,t,t,59.29314,18.11111,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,$500.00,1,4,1,1,4,4,t,5,35,65,245,2024-12-30,141,18,1,2018-02-13,2024-12-07,4.93,4.93,4.89,4.95,4.97,4.8,4.88,,f,1,0,1,0
838,838,2024-12-30,2016-05-08,within an hour,100%,99%,f,9,10,t,t,59.33228,17.9477,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$543.00,4,90,4,4,1125,1125,t,9,9,9,115,2024-12-30,168,20,0,2018-01-26,2024-11-24,4.65,4.79,4.55,4.83,4.79,4.57,4.64,,t,9,9,0,0
839,839,2024-12-30,2011-08-27,within an hour,100%,98%,t,18,20,t,t,59.323753986847024,18.069350825276327,Entire loft,Entire home/apt,8,1.0,1 bath,2.0,6.0,"$2,253.00",1,1125,1,3,1125,1125,t,26,56,86,357,2024-12-30,374,65,6,2018-01-28,2024-12-22,4.9,4.89,4.91,4.86,4.93,4.98,4.72,,f,18,18,0,0
841,841,2024-12-30,2015-02-15,within an hour,100%,91%,t,1,3,t,t,59.35707,17.88943,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"$1,100.00",5,730,5,5,730,730,t,25,55,85,85,2024-12-30,81,10,1,2018-03-28,2024-12-07,4.86,4.89,4.88,4.93,4.95,4.62,4.8,,f,1,1,0,0
843,843,2024-12-30,2012-12-20,within an hour,100%,100%,t,2,2,t,t,59.2701,18.06202,Entire guesthouse,Entire home/apt,4,1.5,1.5 baths,1.0,2.0,$900.00,2,1125,2,2,1125,1125,t,0,0,0,21,2024-12-30,96,0,0,2018-02-16,2023-09-06,4.79,4.91,4.77,4.89,4.91,4.7,4.76,,f,2,2,0,0
844,844,2024-12-30,2017-12-25,within an hour,100%,100%,t,2,2,t,t,59.28962,17.91682,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,$369.00,2,1125,2,2,1125,1125,t,28,58,88,88,2024-12-30,60,3,0,2018-02-03,2024-09-30,4.88,4.93,4.93,4.95,4.92,4.73,4.87,,f,2,0,2,0
847,847,2024-12-30,2018-01-02,within a few hours,100%,100%,f,2,2,t,t,59.28712,18.0151,Entire home,Entire home/apt,5,,2 baths,3.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,2,0,0,2018-06-19,2018-07-15,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,1,0,0
848,848,2024-12-30,2016-05-08,within an hour,100%,99%,f,9,10,t,t,59.33307017491142,17.945990399711654,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$283.00,4,90,4,4,90,90,t,0,0,0,85,2024-12-30,147,8,0,2018-01-25,2024-08-31,4.61,4.78,4.58,4.86,4.78,4.55,4.58,,f,9,9,0,0
850,850,2024-12-30,2013-06-02,within a day,100%,25%,f,2,3,t,t,59.31721,18.04962,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,"$2,800.00",3,20,3,3,20,20,t,0,0,6,96,2024-12-30,9,4,0,2018-02-08,2024-07-30,4.78,5.0,4.67,5.0,5.0,4.89,4.78,,f,1,1,0,0
852,852,2024-12-30,2017-02-12,within an hour,100%,100%,t,9,9,t,t,59.33722,18.0525,Room in hotel,Hotel room,2,,,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,68,7,0,2018-01-29,2024-11-01,4.69,4.76,4.85,4.85,4.82,4.91,4.66,,t,9,1,5,0
853,853,2024-12-30,2018-01-16,within a day,100%,85%,f,1,2,t,t,59.40088,17.94414,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,$410.00,30,180,1,30,180,180,t,25,25,55,87,2024-12-30,68,5,0,2018-02-13,2024-09-30,4.81,4.91,4.69,4.9,4.91,4.63,4.72,,f,1,1,0,0
854,854,2024-12-30,2015-04-23,within a day,100%,92%,t,8,18,t,t,59.32423,18.07437,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,2.0,"$1,903.00",2,1125,2,2,1125,1125,t,23,49,70,272,2024-12-30,65,11,0,2018-03-16,2024-11-17,4.85,4.86,4.92,4.63,4.83,5.0,4.68,,f,8,8,0,0
862,862,2024-12-30,2016-02-29,within an hour,100%,99%,t,2,2,t,t,59.30434036254883,18.088436126708984,Private room in rental unit,Private room,3,1.5,1.5 baths,2.0,2.0,"$1,073.00",2,21,2,2,21,21,t,1,1,3,22,2024-12-30,64,22,1,2018-03-18,2024-12-08,4.97,4.92,4.92,4.91,4.97,4.84,4.91,,f,1,0,1,0
863,863,2024-12-30,2016-02-01,within an hour,100%,100%,f,1,1,t,t,59.3187,17.95141,Entire home,Entire home/apt,9,2.0,2 baths,6.0,5.0,"$2,700.00",5,21,5,5,21,21,t,0,0,0,29,2024-12-30,17,2,0,2020-08-01,2024-07-21,5.0,5.0,4.94,5.0,5.0,5.0,4.88,,f,1,1,0,0
864,864,2024-12-30,2016-06-20,within a day,100%,64%,f,1,1,t,t,59.23962,18.10708,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,$400.00,2,1125,2,2,1125,1125,t,27,49,76,351,2024-12-30,98,4,2,2018-03-14,2024-12-15,4.91,4.94,4.88,4.96,4.96,4.73,4.85,,f,1,0,1,0
870,870,2024-12-30,2016-10-12,within an hour,100%,98%,f,1,1,t,t,59.31425,18.0763,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,191.00",2,1125,2,2,1125,1125,t,8,18,30,259,2024-12-30,160,11,0,2018-02-18,2024-11-22,4.73,4.76,4.68,4.89,4.89,4.94,4.6,,f,1,1,0,0
871,871,2024-12-30,2016-03-15,within an hour,100%,67%,f,3,3,t,t,59.33682,17.90194,Entire home,Entire home/apt,3,1.0,1 bath,1.0,2.0,"$2,086.00",3,30,3,7,28,30,t,22,35,65,306,2024-12-30,1,0,0,2021-09-07,2021-09-07,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
873,873,2024-12-30,2017-06-04,within a few hours,100%,33%,f,1,1,t,t,59.31679829999999,17.9976308,Entire rental unit,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$3,500.00",2,30,2,2,30,30,t,0,0,0,127,2024-12-30,9,4,0,2023-06-04,2024-07-21,5.0,5.0,4.89,4.89,4.89,5.0,5.0,,f,1,1,0,0
874,874,2024-12-30,2014-06-06,within a few hours,100%,0%,f,1,1,t,t,59.294600174509455,18.1011130204644,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,,4,365,4,4,365,365,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
875,875,2024-12-30,2013-06-02,within a few hours,100%,30%,f,1,1,t,t,59.29155,17.98374,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,$385.00,4,730,4,4,730,730,t,30,60,90,306,2024-12-30,10,4,0,2019-08-09,2024-11-25,5.0,5.0,5.0,4.9,5.0,4.8,5.0,,f,1,0,1,0
876,876,2024-12-30,2015-04-23,within a day,100%,92%,t,8,18,t,t,59.32351,18.07421,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"$3,343.00",2,1125,2,2,1125,1125,t,21,43,64,249,2024-12-30,64,11,0,2018-04-14,2024-11-10,4.92,4.91,5.0,4.94,4.89,4.97,4.63,,f,8,8,0,0
879,879,2024-12-30,2016-02-24,within a day,100%,75%,f,2,3,t,t,59.27625,18.13106,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,1.0,$363.00,60,1125,60,60,1125,1125,t,30,60,90,90,2024-12-30,21,0,0,2018-04-05,2019-09-17,4.67,4.76,4.57,4.9,5.0,4.86,4.81,,f,2,0,2,0
881,881,2024-12-30,2017-02-12,within an hour,100%,100%,t,9,9,t,t,59.33765,18.05333,Room in boutique hotel,Private room,2,,1 shared bath,1.0,,,1,30,1,1,1125,1125,t,0,0,0,0,2024-12-30,50,1,0,2018-02-25,2024-03-30,4.64,4.78,4.78,4.96,4.86,4.86,4.58,,t,9,1,5,0
885,885,2024-12-30,2016-02-07,within an hour,100%,100%,f,1,1,t,t,59.29313,18.06947,Entire home,Entire home/apt,7,2.5,2.5 baths,5.0,5.0,"$3,900.00",6,30,6,6,30,30,t,0,0,0,52,2024-12-30,36,4,0,2018-06-26,2024-08-12,5.0,5.0,5.0,4.97,5.0,4.92,4.97,,f,1,1,0,0
887,887,2024-12-30,2016-02-04,within a few hours,100%,83%,t,1,1,t,t,59.33005,17.99879,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,262.00",4,10,4,4,10,10,t,27,57,87,350,2024-12-30,41,7,0,2018-04-24,2024-10-07,4.98,4.98,4.93,4.93,4.95,4.88,4.95,,f,1,1,0,0
888,888,2024-12-30,2013-02-25,within an hour,100%,94%,f,1,5,t,t,59.30733,17.98521,Private room in rental unit,Private room,1,1.5,1.5 shared baths,1.0,1.0,$415.00,4,70,1,4,70,70,t,14,33,48,137,2024-12-30,20,8,0,2021-04-21,2024-11-25,4.9,4.95,4.95,4.9,4.95,4.85,4.85,,f,1,0,1,0
