,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
897,897,2024-12-30,2014-10-29,,,,f,1,1,t,f,59.30853,18.00244,Entire home,Entire home/apt,5,,2 baths,3.0,,,5,21,5,5,21,21,t,0,0,0,0,2024-12-30,4,0,0,2018-07-16,2023-07-23,5.0,5.0,5.0,5.0,4.75,4.75,4.5,,f,1,1,0,0
900,900,2024-12-30,2012-08-10,,,,f,1,1,t,t,59.27969,18.0861,Entire home,Entire home/apt,6,,1 bath,3.0,,,3,28,3,3,28,28,t,0,0,0,0,2024-12-30,19,0,0,2018-07-05,2023-07-31,5.0,4.95,4.84,5.0,4.84,4.68,5.0,,t,1,1,0,0
910,910,2024-12-30,2014-10-23,within an hour,100.0,99%,t,41,139,t,t,59.32426,18.07207,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,3824.0,3,1125,1,3,1125,1125,t,6,22,44,278,2024-12-30,325,48,2,2018-07-01,2024-12-17,4.93,4.9,4.9,4.93,4.95,4.97,4.76,,f,40,40,0,0
911,911,2024-12-30,2018-04-01,within a few hours,100.0,100%,f,1,4,t,t,59.32046,17.99062,Entire townhouse,Entire home/apt,9,2.0,2 baths,5.0,5.0,1800.0,3,365,3,3,365,365,t,0,0,29,297,2024-12-30,3,0,0,2023-06-29,2023-08-23,4.33,4.33,4.67,5.0,4.67,4.67,4.67,,f,1,1,0,0
918,918,2024-12-30,2015-01-25,,,0%,f,1,1,t,t,59.3184,17.98441,Entire home,Entire home/apt,8,3.0,3 baths,5.0,7.0,5000.0,7,30,7,7,30,30,t,28,58,88,363,2024-12-30,9,1,0,2019-06-07,2024-07-12,4.78,4.78,4.56,5.0,5.0,4.89,4.67,,f,1,1,0,0
920,920,2024-12-30,2015-05-19,within a day,100.0,100%,t,1,1,t,t,59.28522,18.02242,Entire home,Entire home/apt,7,1.5,1.5 baths,3.0,7.0,520.0,5,10,3,5,10,10,t,0,3,3,3,2024-12-30,14,8,1,2023-04-09,2024-12-27,5.0,5.0,4.93,5.0,5.0,5.0,5.0,,f,1,1,0,0
924,924,2024-12-30,2016-02-23,within a day,100.0,100%,f,2,2,t,t,59.26305321746834,18.12028540804095,Entire townhouse,Entire home/apt,5,2.0,2 baths,3.0,3.0,3000.0,4,1125,4,4,1125,1125,t,27,57,87,267,2024-12-30,5,2,0,2019-08-25,2024-06-01,5.0,5.0,5.0,5.0,5.0,4.8,5.0,,f,1,1,0,0
925,925,2024-12-30,2013-07-28,,,,f,1,2,t,t,59.37802,17.84759,Entire home,Entire home/apt,7,2.0,2 baths,4.0,5.0,3000.0,7,1125,7,7,1125,1125,t,29,59,89,179,2024-12-30,6,0,0,2018-07-07,2023-01-04,5.0,5.0,4.67,5.0,5.0,4.5,5.0,,f,1,1,0,0
927,927,2024-12-30,2014-03-17,within a few hours,100.0,43%,f,2,2,t,t,59.27663,18.06024,Entire villa,Entire home/apt,6,2.5,2.5 baths,4.0,3.0,3000.0,4,10,4,4,10,10,t,0,6,9,91,2024-12-30,10,4,0,2018-05-15,2024-06-25,4.8,4.9,4.4,4.9,5.0,4.7,4.8,,f,1,1,0,0
930,930,2024-12-30,2018-01-01,within a few hours,100.0,95%,f,2,2,t,t,59.28047,18.06257,Entire villa,Entire home/apt,6,1.5,1.5 baths,3.0,3.0,4000.0,4,1125,4,4,1125,1125,t,23,53,83,341,2024-12-30,29,7,0,2018-07-16,2024-11-25,4.93,4.83,4.83,5.0,4.97,4.83,4.86,,t,2,2,0,0
934,934,2024-12-30,2016-04-30,,,60%,f,1,1,t,t,59.30877,18.09031,Entire condo,Entire home/apt,6,,1.5 baths,3.0,,,2,730,2,2,730,730,t,0,0,0,0,2024-12-30,9,3,0,2018-08-01,2024-07-12,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,1,1,0,0
935,935,2024-12-30,2012-04-15,within a day,100.0,100%,f,1,2,t,f,59.313,18.06254,Entire rental unit,Entire home/apt,5,,1 bath,3.0,,,5,10,5,5,10,10,t,0,0,0,0,2024-12-30,15,1,0,2018-06-01,2024-05-19,5.0,5.0,4.93,4.87,5.0,4.87,4.73,,f,1,1,0,0
937,937,2024-12-30,2018-05-02,,,100%,f,1,4,t,f,59.30811,18.0019,Entire home,Entire home/apt,6,,3 baths,4.0,,,5,20,5,5,1125,1125,t,0,0,0,0,2024-12-30,4,1,0,2019-07-27,2024-07-14,5.0,5.0,4.75,5.0,5.0,5.0,5.0,,t,1,1,0,0
942,942,2024-12-30,2018-04-18,,,100%,f,1,1,t,t,59.27494,18.07286,Entire home,Entire home/apt,6,,1.5 baths,4.0,,,7,21,7,7,21,21,t,0,0,0,0,2024-12-30,5,2,0,2018-07-09,2024-08-10,5.0,4.8,4.4,5.0,5.0,5.0,4.8,,f,1,1,0,0
946,946,2024-12-30,2017-12-07,,,0%,f,2,3,t,t,59.34547,17.92099,Entire home,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,1500.0,5,1125,5,5,1125,1125,t,23,53,83,173,2024-12-30,10,0,0,2018-06-27,2022-08-21,4.9,4.9,4.5,4.9,5.0,4.8,5.0,,f,1,1,0,0
947,947,2024-12-30,2011-08-27,within an hour,100.0,98%,t,18,20,t,t,59.32342,18.06954,Entire loft,Entire home/apt,11,1.0,1 bath,3.0,11.0,3081.0,1,1125,1,3,1125,1125,t,15,45,75,343,2024-12-30,310,71,4,2018-12-08,2024-12-26,4.85,4.9,4.88,4.9,4.89,4.97,4.68,,f,18,18,0,0
950,950,2024-12-30,2016-04-17,,,75%,f,1,1,t,t,59.28541,18.083,Entire townhouse,Entire home/apt,5,,2 baths,4.0,,,3,30,2,3,30,30,t,0,0,0,0,2024-12-30,18,1,0,2018-08-01,2024-07-23,4.89,4.83,4.83,5.0,4.89,4.89,4.78,,f,1,1,0,0
951,951,2024-12-30,2015-01-31,,,,f,1,1,t,t,59.27726,18.11034,Entire home,Entire home/apt,7,,2 baths,4.0,,,1,1125,6,6,1125,1125,t,0,0,0,0,2024-12-30,36,7,0,2018-07-12,2024-08-15,5.0,4.89,4.97,4.97,4.94,4.75,4.83,,f,1,1,0,0
956,956,2024-12-30,2015-08-20,,,67%,f,1,1,t,t,59.27586,18.14675,Entire townhouse,Entire home/apt,6,,1.5 baths,4.0,,,5,1125,5,5,1125,1125,t,0,0,0,0,2024-12-30,25,2,0,2018-06-19,2024-08-05,4.84,4.8,4.76,5.0,4.92,4.76,4.92,,f,1,1,0,0
960,960,2024-12-30,2017-06-25,,,,f,1,1,t,t,59.36684,17.82358,Entire home,Entire home/apt,13,2.5,2.5 baths,5.0,11.0,5600.0,6,31,6,6,1125,1125,t,0,0,13,103,2024-12-30,18,0,0,2018-06-03,2022-07-21,4.83,4.94,4.67,4.89,5.0,4.78,4.78,,f,1,1,0,0
963,963,2024-12-30,2016-06-21,,,94%,t,2,2,t,f,59.34753,17.90735,Entire home,Entire home/apt,5,,1.5 baths,3.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,23,9,0,2018-06-17,2024-07-28,4.74,4.87,4.43,4.91,4.96,4.74,4.65,,f,2,1,1,0
971,971,2024-12-30,2013-10-29,,,100%,f,1,1,t,t,59.3727,17.90575,Entire home,Entire home/apt,5,2.0,2 baths,3.0,4.0,1293.0,4,40,2,4,40,40,t,4,11,13,13,2024-12-30,33,6,0,2018-07-15,2024-08-09,4.91,4.88,4.82,4.94,4.91,4.58,4.91,,f,1,1,0,0
972,972,2024-12-30,2018-05-30,,,0%,f,1,1,t,t,59.29878,17.95057,Entire home,Entire home/apt,5,3.0,3 baths,5.0,5.0,2495.0,2,7,2,2,7,7,t,23,53,83,173,2024-12-30,3,0,0,2018-06-17,2019-05-08,5.0,5.0,5.0,5.0,5.0,4.67,5.0,,f,1,1,0,0
977,977,2024-12-30,2012-12-03,,,88%,f,1,1,t,t,59.31663,18.06542,Entire rental unit,Entire home/apt,6,,1 bath,3.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,19,6,0,2018-06-24,2024-08-16,5.0,5.0,4.84,5.0,5.0,4.95,4.84,,f,1,1,0,0
978,978,2024-12-30,2018-06-03,within an hour,100.0,100%,f,2,2,t,t,59.34185,17.89018,Entire home,Entire home/apt,6,,1.5 baths,3.0,,,5,14,5,5,14,14,t,0,0,0,0,2024-12-30,9,2,0,2018-07-10,2024-05-19,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,f,1,1,0,0
981,981,2024-12-30,2018-06-01,,,100%,f,2,2,t,t,59.275311,18.118303,Entire home,Entire home/apt,9,,2 baths,4.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,26,2,0,2018-07-08,2024-07-11,4.54,4.65,4.23,4.81,4.77,4.65,4.42,,f,1,1,0,0
987,987,2024-12-30,2015-05-13,,,,f,2,3,t,t,59.31867,18.05871,Entire rental unit,Entire home/apt,7,,3 baths,2.0,,,4,1125,4,4,1125,1125,t,0,0,0,0,2024-12-30,14,0,0,2019-01-02,2023-07-11,4.93,4.93,4.79,4.86,4.93,4.86,4.79,,f,2,2,0,0
989,989,2024-12-30,2017-01-08,,,,f,1,1,t,t,59.29169,18.07242,Entire villa,Entire home/apt,6,,2 baths,5.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,2024-12-30,15,0,0,2018-07-04,2023-07-27,5.0,4.87,5.0,4.93,5.0,4.8,4.67,,f,1,1,0,0
990,990,2024-12-30,2018-06-09,within an hour,83.0,42%,t,3,4,t,t,59.27535,18.00473,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,2000.0,3,365,2,2,365,365,t,27,57,87,344,2024-12-30,21,11,1,2018-07-04,2024-12-06,4.95,4.95,4.86,5.0,5.0,4.81,4.9,,f,3,3,0,0
991,991,2024-12-30,2014-02-20,,,100%,f,2,2,t,t,59.29768,17.94753,Entire villa,Entire home/apt,5,,2.5 baths,4.0,,,6,50,6,6,1125,1125,t,0,0,0,0,2024-12-30,17,4,0,2018-07-08,2024-08-10,5.0,5.0,5.0,5.0,5.0,4.94,5.0,,f,1,1,0,0
992,992,2024-12-30,2014-06-05,,,,f,1,1,t,t,59.33592,18.0355,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,8,0,0,2018-07-03,2022-08-04,4.75,4.75,4.38,4.75,4.88,4.75,4.75,,f,1,1,0,0
993,993,2024-12-30,2016-08-01,,,,f,1,1,t,f,59.28693,18.09412,Entire condo,Entire home/apt,5,,1 bath,2.0,,,6,15,6,6,15,15,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
994,994,2024-12-30,2016-02-05,,,0%,f,1,1,t,t,59.37505,17.84759,Entire cottage,Entire home/apt,7,2.0,2 baths,4.0,4.0,3000.0,4,1125,4,4,1125,1125,t,0,27,57,332,2024-12-30,3,0,0,2018-07-15,2021-12-29,4.67,5.0,4.67,5.0,5.0,4.67,4.33,,f,1,1,0,0
995,995,2024-12-30,2015-11-21,within a few hours,100.0,77%,t,3,6,t,t,59.34451,18.04447,Entire rental unit,Entire home/apt,7,2.0,2 baths,4.0,6.0,3813.0,3,730,3,3,730,730,t,10,10,12,15,2024-12-30,81,22,2,2018-07-20,2024-12-07,5.0,4.98,5.0,4.98,5.0,4.98,4.86,,f,1,1,0,0
999,999,2024-12-30,2018-06-14,,,33%,f,1,1,t,t,59.27837,18.11211,Entire home,Entire home/apt,8,3.0,3 baths,5.0,6.0,2300.0,4,40,4,4,40,40,t,0,0,0,55,2024-12-30,24,2,0,2018-07-16,2024-08-05,4.83,4.71,4.71,4.79,4.71,4.63,4.54,,f,1,1,0,0
1002,1002,2024-12-30,2014-08-06,within a day,100.0,86%,f,2,2,t,t,59.31842,18.03625,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,5.0,3300.0,4,40,4,4,40,40,t,11,16,19,52,2024-12-30,17,2,0,2018-07-17,2024-10-14,5.0,5.0,4.94,4.94,5.0,4.88,4.82,,f,1,1,0,0
1008,1008,2024-12-30,2017-05-10,within a day,100.0,0%,f,1,1,t,f,59.36119,17.9526,Entire rental unit,Entire home/apt,6,,1.5 baths,3.0,,,4,21,4,4,21,21,t,0,0,0,0,2024-12-30,13,2,0,2018-07-07,2024-08-07,4.92,5.0,5.0,5.0,5.0,4.77,4.92,,f,1,1,0,0
1021,1021,2024-12-30,2013-10-21,,,,f,1,1,t,t,59.28476,17.99302,Entire townhouse,Entire home/apt,5,,3 baths,3.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,3,0,0,2018-08-05,2018-08-14,5.0,5.0,4.67,5.0,5.0,4.33,4.67,,f,1,1,0,0
1023,1023,2024-12-30,2015-04-12,,,,f,1,3,t,t,59.30687,18.02076,Entire rental unit,Entire home/apt,5,,1.5 baths,2.0,,,5,1125,5,5,1125,1125,t,0,0,0,0,2024-12-30,14,1,0,2018-07-23,2024-01-07,4.79,4.79,4.43,4.79,4.79,4.71,4.86,,t,1,1,0,0
1028,1028,2024-12-30,2018-07-03,,,,f,1,1,t,t,59.37307,17.8135,Entire home,Entire home/apt,10,,2.5 baths,5.0,,,2,14,2,2,14,14,t,0,0,0,0,2024-12-30,4,0,0,2018-08-10,2018-08-28,5.0,5.0,5.0,5.0,5.0,4.5,4.75,,f,1,1,0,0
1032,1032,2024-12-30,2017-07-17,within an hour,100.0,100%,f,3,5,t,t,59.32359,18.07154,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,2410.0,2,1124,1,2,1125,1125,t,18,46,72,310,2024-12-30,407,75,3,2018-07-29,2024-12-12,4.61,4.6,4.59,4.7,4.53,4.91,4.56,,f,3,3,0,0
1062,1062,2024-12-30,2014-08-09,within a few hours,100.0,75%,t,1,1,t,t,59.31451869477641,18.062296873729736,Entire condo,Entire home/apt,5,1.0,1 bath,4.0,7.0,2686.0,3,1125,3,3,1125,1125,t,9,16,19,60,2024-12-30,55,9,1,2019-06-22,2024-12-18,4.87,4.91,4.91,4.84,4.98,5.0,4.75,,f,1,1,0,0
1066,1066,2024-12-30,2010-11-11,,,,f,1,4,t,t,59.27747,18.04235,Entire townhouse,Entire home/apt,6,,2.5 baths,4.0,,,7,30,7,7,30,30,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1068,1068,2024-12-30,2018-04-18,within an hour,100.0,84%,t,1,1,t,t,59.34231,18.05141,Entire rental unit,Entire home/apt,11,2.0,2 baths,5.0,10.0,5500.0,4,90,4,4,90,90,t,9,9,9,9,2024-12-30,125,21,1,2018-10-15,2024-12-07,4.99,4.98,4.96,4.96,4.99,4.94,4.81,,f,1,1,0,0
1089,1089,2024-12-30,2016-04-18,,,100%,f,1,2,t,f,59.283691775903314,18.0664832803325,Entire villa,Entire home/apt,5,,2 baths,4.0,,,5,36,5,5,36,36,t,0,0,0,0,2024-12-30,1,1,0,2024-08-09,2024-08-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1102,1102,2024-12-30,2018-07-03,within an hour,100.0,0%,f,1,1,t,f,59.30996,18.07116,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,4000.0,1,3,1,1,3,3,t,0,12,42,42,2024-12-30,12,0,0,2018-12-26,2020-02-23,4.92,4.83,4.83,4.92,4.92,4.83,4.83,,f,1,1,0,0
1103,1103,2024-12-30,2011-08-27,within an hour,100.0,98%,t,18,20,t,t,59.32541,18.06795,Entire rental unit,Entire home/apt,9,1.0,1 bath,2.0,7.0,2467.0,1,1125,1,3,1125,1125,t,27,56,86,339,2024-12-30,341,62,5,2018-12-12,2024-12-26,4.85,4.85,4.9,4.84,4.91,4.93,4.67,,f,18,18,0,0
1109,1109,2024-12-30,2015-09-17,within an hour,100.0,68%,t,2,2,t,t,59.3377,18.09187,Entire condo,Entire home/apt,6,1.0,1 bath,2.0,2.0,2795.0,1,1125,1,1,1125,1125,t,25,55,85,85,2024-12-30,94,15,0,2018-12-26,2024-09-23,4.84,4.95,4.9,4.52,4.91,4.97,4.71,,f,2,2,0,0
1140,1140,2024-12-30,2020-08-15,,,,f,29,37,t,t,59.32492,18.06846,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,1.0,2632.0,2,1125,2,3,99,99,t,10,23,46,299,2024-12-30,103,23,0,2019-01-20,2024-11-24,4.63,4.66,4.72,4.84,4.66,4.83,4.67,,t,22,22,0,0
1146,1146,2024-12-30,2019-01-13,within a few hours,100.0,92%,f,1,1,t,t,59.3163,18.07285,Entire loft,Entire home/apt,7,2.0,2 baths,3.0,4.0,3200.0,5,100,4,5,100,100,t,0,5,7,51,2024-12-30,28,4,0,2019-07-05,2024-08-13,5.0,5.0,4.96,4.96,5.0,4.96,4.89,,f,1,1,0,0
1156,1156,2024-12-30,2016-01-31,,,,f,1,3,t,t,59.38369,17.81187,Entire home,Entire home/apt,7,,2 baths,3.0,,,2,1125,2,3,1125,1125,t,0,0,0,0,2024-12-30,3,0,0,2019-07-10,2019-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1161,1161,2024-12-30,2016-06-20,,,,f,1,1,t,t,59.25655,18.07137,Entire townhouse,Entire home/apt,7,,2 baths,5.0,,,7,14,7,7,1125,1125,t,0,0,0,0,2024-12-30,4,0,0,2019-07-10,2022-07-24,4.75,5.0,5.0,5.0,5.0,4.5,5.0,,t,1,1,0,0
1165,1165,2024-12-30,2016-08-08,within a few hours,100.0,100%,t,2,2,t,t,59.28367,18.08856,Entire home,Entire home/apt,6,,2 baths,5.0,,,3,40,3,3,40,40,t,0,0,0,0,2024-12-30,17,5,0,2019-06-02,2024-08-03,4.94,4.82,4.65,4.94,5.0,5.0,4.82,,f,1,1,0,0
1166,1166,2024-12-30,2014-08-30,,,,f,2,2,t,t,59.29178,18.06344,Entire villa,Entire home/apt,6,,3 baths,5.0,,,7,30,7,7,30,30,t,0,0,0,0,2024-12-30,2,0,0,2019-07-03,2019-07-22,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,t,1,1,0,0
1168,1168,2024-12-30,2018-04-29,within an hour,100.0,97%,t,1,1,t,t,59.31423,18.078,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,2401.0,4,30,2,5,30,30,t,27,57,58,110,2024-12-30,53,25,1,2019-07-31,2024-12-15,4.83,4.83,4.7,4.96,4.98,4.96,4.79,,f,1,1,0,0
1179,1179,2024-12-30,2014-11-14,,,100%,f,1,2,t,t,59.32588,18.00512,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,3.0,2294.0,2,1125,2,2,1125,1125,t,30,60,90,270,2024-12-30,54,5,0,2019-03-05,2024-08-22,4.85,4.76,4.61,4.83,4.91,4.7,4.78,,f,1,1,0,0
1183,1183,2024-12-30,2019-03-03,,,,f,1,1,t,f,59.29841,17.95164,Entire villa,Entire home/apt,6,,2.5 baths,4.0,,,5,1125,5,5,1125,1125,,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1186,1186,2024-12-30,2016-03-28,,,100%,f,1,2,t,t,59.34242,18.03757,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,4862.0,3,60,3,3,60,60,t,2,2,2,114,2024-12-30,17,15,0,2020-01-17,2024-08-22,4.35,4.35,3.88,4.53,4.71,5.0,4.24,,f,1,1,0,0
1192,1192,2024-12-30,2015-05-12,,,20%,f,1,1,t,t,59.30307,17.99689,Entire townhouse,Entire home/apt,5,2.0,2 baths,3.0,2.0,1800.0,7,14,7,7,14,14,t,27,57,87,87,2024-12-30,16,1,0,2019-04-20,2024-07-28,4.88,4.75,4.5,4.88,4.88,4.88,4.88,,f,1,1,0,0
1195,1195,2024-12-30,2016-01-13,,,100%,f,2,3,t,t,59.33796,17.98224,Entire rental unit,Entire home/apt,6,,1 bath,3.0,,,30,730,30,30,730,730,t,16,16,16,16,2024-12-30,3,1,0,2019-07-21,2024-07-23,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,f,1,1,0,0
1200,1200,2024-12-30,2014-07-09,,,,f,1,2,t,t,59.30096,17.97879,Entire home,Entire home/apt,5,,2 baths,3.0,,,4,10,4,4,10,10,t,0,0,0,0,2024-12-30,1,0,0,2021-08-01,2021-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1202,1202,2024-12-30,2013-11-13,,,100%,f,1,2,t,t,59.34461,18.07274,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,3850.0,6,25,6,6,25,25,t,0,0,0,116,2024-12-30,20,6,0,2019-06-22,2024-08-02,5.0,5.0,5.0,4.95,5.0,5.0,4.85,,f,1,1,0,0
1203,1203,2024-12-30,2018-09-08,,,100%,f,1,1,t,t,59.27585,18.14564,Entire townhouse,Entire home/apt,6,,2 baths,3.0,,,4,26,4,4,26,26,t,0,0,0,0,2024-12-30,9,3,0,2019-07-18,2024-07-17,5.0,5.0,4.89,5.0,5.0,5.0,4.89,,f,1,1,0,0
1206,1206,2024-12-30,2015-01-05,within a few hours,100.0,100%,t,1,3,t,t,59.29732792017684,17.96158120131625,Entire condo,Entire home/apt,6,1.0,1 bath,2.0,4.0,1271.0,2,365,2,2,365,365,t,23,53,54,54,2024-12-30,22,22,0,2024-05-19,2024-11-25,5.0,4.95,4.95,4.95,5.0,4.91,4.95,,f,1,1,0,0
1210,1210,2024-12-30,2011-08-27,within an hour,100.0,98%,t,18,20,t,t,59.32512214675836,18.075910156248344,Entire home,Entire home/apt,16,1.5,1.5 baths,4.0,17.0,3634.0,1,1125,1,3,1125,1125,t,21,43,66,301,2024-12-30,247,62,4,2019-05-13,2024-12-27,4.85,4.87,4.87,4.89,4.9,4.98,4.74,,f,18,18,0,0
1212,1212,2024-12-30,2019-04-02,,,100%,f,2,3,t,t,59.25803,18.12687,Entire home,Entire home/apt,7,,2 baths,4.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,26,4,0,2019-04-22,2024-08-16,4.85,4.92,4.92,5.0,4.96,4.81,4.92,,f,2,1,1,0
1234,1234,2024-12-30,2014-09-11,,,,f,1,1,t,t,59.31471,18.03999,Entire rental unit,Entire home/apt,5,,1 bath,2.0,,,4,730,4,4,730,730,t,0,0,0,0,2024-12-30,10,0,0,2019-07-08,2023-11-02,4.3,4.5,4.1,4.5,4.6,4.8,4.3,,f,1,1,0,0
1235,1235,2024-12-30,2015-05-05,within an hour,100.0,75%,f,2,2,t,t,59.28239,18.08675,Entire villa,Entire home/apt,6,,1.5 baths,3.0,,,5,1125,5,5,1125,1125,t,0,0,0,0,2024-12-30,7,1,0,2019-07-28,2024-07-13,5.0,4.86,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1236,1236,2024-12-30,2018-06-28,,,,f,1,2,t,t,59.33658,17.89866,Entire cabin,Entire home/apt,9,1.5,1.5 baths,4.0,5.0,2950.0,2,1125,2,4,1125,1125,t,0,0,26,116,2024-12-30,119,16,1,2019-06-14,2024-12-09,4.94,4.93,4.92,4.96,4.97,4.96,4.79,,f,1,1,0,0
1237,1237,2024-12-30,2017-06-16,within an hour,100.0,88%,f,84,120,t,t,59.33059301226319,17.998589726118627,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,2.0,4.0,1482.0,1,365,2,5,365,365,t,22,52,82,193,2024-12-30,57,48,3,2023-09-12,2024-12-20,4.58,4.63,4.77,4.93,4.77,4.67,4.47,,f,43,43,0,0
1242,1242,2024-12-30,2017-10-19,,,75%,f,1,1,t,f,59.28002,17.98253,Entire home,Entire home/apt,5,2.0,2 baths,3.0,4.0,1200.0,4,25,4,4,25,25,t,0,0,0,0,2024-12-30,15,4,0,2019-07-13,2024-07-24,4.87,4.87,4.6,5.0,5.0,4.73,4.93,,f,1,1,0,0
1246,1246,2024-12-30,2011-08-02,,,100%,f,1,1,t,t,59.30026,18.0967,Entire rental unit,Entire home/apt,5,,1 bath,4.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,2024-12-30,13,5,0,2019-05-23,2024-07-26,5.0,4.92,4.62,4.92,5.0,4.92,5.0,,f,1,1,0,0
1249,1249,2024-12-30,2019-05-13,within a day,100.0,67%,f,2,3,t,t,59.30397415161133,18.1010684967041,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,2988.0,4,50,4,4,50,50,t,28,58,88,340,2024-12-30,4,3,0,2019-08-05,2024-08-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
1250,1250,2024-12-30,2019-05-10,,,67%,f,1,1,t,t,59.34975,17.89282,Entire villa,Entire home/apt,6,1.5,1.5 baths,3.0,5.0,2000.0,5,1125,5,5,1125,1125,t,28,58,88,88,2024-12-30,12,2,0,2019-07-05,2024-08-02,4.83,4.83,4.92,5.0,4.92,4.83,4.75,,f,1,1,0,0
1253,1253,2024-12-30,2019-05-18,,,100%,f,1,1,t,t,59.32506,18.00835,Private room in rental unit,Private room,6,,2 baths,3.0,,,4,45,4,4,1125,1125,t,0,0,0,0,2024-12-30,17,1,0,2019-07-16,2024-05-19,5.0,4.94,5.0,5.0,5.0,5.0,4.94,,f,1,0,1,0
1263,1263,2024-12-30,2016-11-27,,,33%,f,1,1,t,t,59.34463,17.89925,Entire home,Entire home/apt,6,2.5,2.5 baths,4.0,4.0,2500.0,4,1125,4,4,1125,1125,t,0,0,0,147,2024-12-30,6,0,0,2019-07-21,2023-08-08,5.0,5.0,5.0,5.0,5.0,4.67,4.67,,f,1,1,0,0
1265,1265,2024-12-30,2017-12-10,,,0%,f,1,1,t,t,59.28149,17.99255,Entire home,Entire home/apt,6,2.0,2 baths,4.0,4.0,2591.0,5,30,5,5,30,30,t,23,53,83,173,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1267,1267,2024-12-30,2015-10-07,,,100%,f,2,2,t,t,59.2993,17.94201,Entire villa,Entire home/apt,10,,2.5 baths,5.0,,,7,20,7,7,20,20,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
1270,1270,2024-12-30,2017-04-25,,,80%,f,2,2,t,t,59.31757,18.0568,Entire rental unit,Entire home/apt,5,,1 bath,3.0,,,5,35,5,5,35,35,t,0,0,0,0,2024-12-30,7,4,0,2019-08-16,2024-07-19,5.0,5.0,4.86,5.0,5.0,5.0,4.86,,f,1,1,0,0
1271,1271,2024-12-30,2016-02-25,within an hour,100.0,89%,f,47,71,t,t,59.32399,18.07292,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,3.0,1965.0,2,1125,2,5,1125,1125,t,17,47,77,280,2024-12-30,273,59,4,2019-06-07,2024-12-26,4.82,4.86,4.86,4.81,4.79,4.98,4.7,,f,38,38,0,0
